code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,is_attrition,date_registration,module_presentation_length,early_assessment_count_expected,early_assessment_weight_expected,assessment_submission_count_early,assessment_score_mean_early,assessment_score_std_early,assessment_score_max_early,assessment_score_min_early,assessment_weighted_score_sum_early,assessment_mean_submission_delay_early,assessment_late_submission_count_early,assessment_banked_count_early,assessment_type_count_cma_early,assessment_type_count_tma_early,vle_total_clicks_early,vle_event_count_early,vle_active_days_early,vle_unique_sites_early,vle_clicks_dataplus_early,vle_clicks_dualpane_early,vle_clicks_externalquiz_early,vle_clicks_forumng_early,vle_clicks_glossary_early,vle_clicks_homepage_early,vle_clicks_htmlactivity_early,vle_clicks_oucollaborate_early,vle_clicks_oucontent_early,vle_clicks_ouelluminate_early,vle_clicks_ouwiki_early,vle_clicks_page_early,vle_clicks_questionnaire_early,vle_clicks_quiz_early,vle_clicks_repeatactivity_early,vle_clicks_resource_early,vle_clicks_sharedsubpage_early,vle_clicks_subpage_early,vle_clicks_url_early,assessment_submission_ratio_early,assessment_weighted_score_ratio_early,registration_lead_days
FFF,2014B,610992,M,North Region,A Level or Equivalent,,35-55,0,210,N,Pass,0,-1.0,241,2,25.0,2.0,88.0,5.656854249492381,92.0,84.0,22.0,0.0,0.0,0.0,0.0,2.0,612.0,169.0,38.0,47.0,0.0,0.0,0.0,118.0,0.0,103.0,0.0,2.0,135.0,0.0,0.0,5.0,0.0,136.0,0.0,55.0,0.0,55.0,3.0,1.0,0.88,1.0
FFF,2014B,611185,M,North Region,Lower Than A Level,,0-35,0,120,N,Pass,0,-16.0,241,2,25.0,2.0,77.0,18.384776310850235,90.0,64.0,19.25,0.0,0.0,0.0,0.0,2.0,320.0,80.0,15.0,18.0,0.0,0.0,0.0,50.0,0.0,33.0,0.0,0.0,34.0,0.0,0.0,2.0,0.0,186.0,0.0,0.0,0.0,15.0,0.0,1.0,0.77,16.0
FFF,2014B,611245,M,Wales,Lower Than A Level,60-70%,0-35,1,240,N,Withdrawn,1,-16.0,241,2,25.0,1.0,70.0,0.0,70.0,70.0,8.75,-4.0,0.0,0.0,0.0,1.0,303.0,78.0,18.0,20.0,0.0,0.0,0.0,90.0,0.0,48.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0,27.0,1.0,0.5,0.35,16.0
FFF,2014B,611350,M,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,0,-60.0,241,2,25.0,2.0,74.0,11.313708498984761,82.0,66.0,18.5,-1.5,0.0,0.0,0.0,2.0,1044.0,302.0,49.0,86.0,0.0,0.0,0.0,89.0,0.0,103.0,0.0,0.0,508.0,0.0,17.0,11.0,6.0,154.0,0.0,16.0,0.0,134.0,6.0,1.0,0.74,60.0
FFF,2014B,611427,M,North Region,Lower Than A Level,,0-35,0,60,N,Fail,0,-110.0,241,2,25.0,1.0,94.0,0.0,94.0,94.0,11.75,-1.0,0.0,0.0,0.0,1.0,314.0,108.0,12.0,41.0,0.0,0.0,0.0,61.0,0.0,62.0,0.0,1.0,88.0,0.0,1.0,7.0,0.0,4.0,0.0,10.0,0.0,74.0,6.0,0.5,0.47,110.0
FFF,2014B,611517,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,0,-132.0,241,2,25.0,2.0,70.0,22.627416997969522,86.0,54.0,17.5,0.0,0.0,0.0,0.0,2.0,1172.0,279.0,43.0,61.0,0.0,0.0,0.0,517.0,0.0,228.0,0.0,2.0,183.0,0.0,1.0,10.0,0.0,107.0,0.0,29.0,0.0,90.0,5.0,1.0,0.7,132.0
FFF,2014B,611542,M,North Region,A Level or Equivalent,,0-35,0,60,Y,Distinction,0,-146.0,241,2,25.0,2.0,89.0,12.727922061357855,98.0,80.0,22.25,0.0,0.0,0.0,0.0,2.0,1028.0,270.0,25.0,89.0,0.0,0.0,0.0,138.0,0.0,69.0,0.0,0.0,462.0,0.0,9.0,8.0,3.0,208.0,0.0,5.0,0.0,112.0,14.0,1.0,0.89,146.0
FFF,2014B,611581,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,1,-89.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
FFF,2014B,611595,M,North Region,HE Qualification,,35-55,0,60,N,Pass,0,-102.0,241,2,25.0,2.0,76.0,8.48528137423857,82.0,70.0,19.0,0.0,0.0,0.0,0.0,2.0,692.0,233.0,32.0,71.0,0.0,0.0,0.0,98.0,0.0,144.0,0.0,0.0,247.0,0.0,2.0,10.0,0.0,17.0,0.0,19.0,0.0,132.0,23.0,1.0,0.76,102.0
FFF,2014B,611635,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,0,-22.0,241,2,25.0,2.0,79.0,1.4142135623730951,80.0,78.0,19.75,4.0,2.0,0.0,0.0,2.0,468.0,183.0,28.0,53.0,0.0,0.0,0.0,105.0,4.0,88.0,0.0,1.0,94.0,0.0,0.0,5.0,0.0,84.0,0.0,8.0,0.0,70.0,9.0,1.0,0.79,22.0
FFF,2014B,611714,M,South Region,HE Qualification,70-80%,0-35,0,90,N,Fail,0,-146.0,241,2,25.0,2.0,38.0,5.656854249492381,42.0,34.0,9.5,1.5,1.0,0.0,0.0,2.0,210.0,80.0,10.0,40.0,0.0,0.0,0.0,46.0,0.0,64.0,0.0,3.0,34.0,0.0,1.0,3.0,0.0,4.0,0.0,7.0,0.0,43.0,5.0,1.0,0.38,146.0
FFF,2014B,611763,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,-133.0,241,2,25.0,2.0,86.0,2.8284271247461903,88.0,84.0,21.5,-0.5,0.0,0.0,0.0,2.0,517.0,156.0,30.0,41.0,0.0,0.0,0.0,112.0,0.0,36.0,0.0,5.0,218.0,0.0,5.0,3.0,0.0,72.0,0.0,7.0,0.0,53.0,6.0,1.0,0.86,133.0
FFF,2014B,611798,M,Wales,HE Qualification,10-20,0-35,0,60,N,Fail,0,-29.0,241,2,25.0,2.0,89.0,4.242640687119285,92.0,86.0,22.25,-0.5,0.0,0.0,0.0,2.0,355.0,120.0,26.0,26.0,0.0,0.0,0.0,173.0,0.0,71.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,57.0,0.0,2.0,0.0,27.0,1.0,1.0,0.89,29.0
FFF,2014B,611813,M,South Region,Lower Than A Level,10-20,35-55,0,60,N,Distinction,0,-59.0,241,2,25.0,2.0,93.0,1.4142135623730951,94.0,92.0,23.25,-1.0,0.0,0.0,0.0,2.0,1712.0,474.0,63.0,70.0,0.0,0.0,0.0,279.0,0.0,118.0,0.0,7.0,903.0,0.0,23.0,3.0,3.0,176.0,0.0,20.0,0.0,174.0,6.0,1.0,0.93,59.0
FFF,2014B,611855,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,0,-106.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,106.0,11.0,40.0,0.0,0.0,0.0,7.0,0.0,58.0,0.0,0.0,116.0,0.0,0.0,9.0,0.0,15.0,0.0,11.0,0.0,68.0,4.0,0.0,0.0,106.0
FFF,2014B,611905,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,1,-46.0,241,2,25.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,34.0,10.0,3.0,7.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.0,46.0
FFF,2014B,612248,M,Scotland,HE Qualification,30-40%,35-55,0,90,N,Pass,0,-109.0,241,2,25.0,2.0,86.0,16.97056274847714,98.0,74.0,21.5,-1.0,0.0,0.0,0.0,2.0,1772.0,451.0,70.0,74.0,0.0,0.0,0.0,468.0,0.0,453.0,0.0,3.0,423.0,0.0,23.0,5.0,9.0,201.0,0.0,9.0,0.0,162.0,16.0,1.0,0.86,109.0
FFF,2014B,612254,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,1,,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FFF,2014B,612338,M,South Region,A Level or Equivalent,90-100%,0-35,0,180,N,Withdrawn,1,-141.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0
FFF,2014B,612506,F,Scotland,Lower Than A Level,20-30%,0-35,0,75,N,Fail,0,-103.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
FFF,2014B,612528,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,0,-50.0,241,2,25.0,2.0,83.0,4.242640687119285,86.0,80.0,20.75,-6.0,0.0,0.0,0.0,2.0,961.0,216.0,34.0,48.0,0.0,0.0,0.0,61.0,0.0,175.0,0.0,7.0,354.0,0.0,0.0,0.0,0.0,226.0,0.0,10.0,0.0,125.0,3.0,1.0,0.83,50.0
FFF,2014B,612530,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,0,-50.0,241,2,25.0,2.0,96.0,2.8284271247461903,98.0,94.0,24.0,-2.5,0.0,0.0,0.0,2.0,538.0,143.0,30.0,36.0,0.0,0.0,0.0,90.0,0.0,86.0,0.0,3.0,129.0,0.0,0.0,3.0,0.0,174.0,0.0,7.0,0.0,46.0,0.0,1.0,0.96,50.0
FFF,2014B,612535,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,0,-50.0,241,2,25.0,2.0,95.0,4.242640687119285,98.0,92.0,23.75,-0.5,0.0,0.0,0.0,2.0,766.0,169.0,22.0,48.0,0.0,0.0,0.0,49.0,0.0,94.0,0.0,5.0,225.0,0.0,1.0,3.0,0.0,260.0,0.0,11.0,0.0,115.0,3.0,1.0,0.95,50.0
FFF,2014B,612538,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,0,-50.0,241,2,25.0,2.0,93.0,1.4142135623730951,94.0,92.0,23.25,0.0,0.0,0.0,0.0,2.0,1911.0,389.0,54.0,66.0,0.0,0.0,0.0,251.0,0.0,257.0,0.0,29.0,672.0,0.0,3.0,9.0,1.0,491.0,0.0,14.0,0.0,183.0,1.0,1.0,0.93,50.0
FFF,2014B,612539,M,South Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,0,-50.0,241,2,25.0,2.0,82.0,2.8284271247461903,84.0,80.0,20.5,-3.0,0.0,0.0,0.0,2.0,596.0,180.0,26.0,45.0,0.0,0.0,0.0,105.0,0.0,88.0,0.0,6.0,137.0,0.0,0.0,0.0,0.0,185.0,0.0,11.0,0.0,63.0,1.0,1.0,0.82,50.0
FFF,2014B,612540,M,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,0,-50.0,241,2,25.0,2.0,96.0,2.8284271247461903,98.0,94.0,24.0,0.0,0.0,0.0,0.0,2.0,405.0,138.0,20.0,55.0,0.0,0.0,0.0,68.0,0.0,76.0,0.0,6.0,152.0,0.0,2.0,6.0,0.0,0.0,0.0,20.0,0.0,73.0,2.0,1.0,0.96,50.0
FFF,2014B,612542,M,South Region,HE Qualification,90-100%,0-35,0,120,N,Pass,0,-50.0,241,2,25.0,2.0,85.0,9.899494936611665,92.0,78.0,21.25,0.0,0.0,0.0,0.0,2.0,813.0,201.0,35.0,41.0,0.0,0.0,0.0,227.0,0.0,174.0,0.0,15.0,121.0,0.0,0.0,1.0,0.0,211.0,0.0,8.0,0.0,54.0,2.0,1.0,0.85,50.0
FFF,2014B,612543,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,-50.0,241,2,25.0,2.0,93.0,1.4142135623730951,94.0,92.0,23.25,-1.0,0.0,0.0,0.0,2.0,850.0,210.0,31.0,46.0,0.0,0.0,0.0,85.0,0.0,94.0,0.0,11.0,190.0,0.0,0.0,0.0,0.0,327.0,0.0,8.0,0.0,129.0,6.0,1.0,0.93,50.0
FFF,2014B,612545,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,0,-50.0,241,2,25.0,2.0,89.0,7.0710678118654755,94.0,84.0,22.25,-4.0,0.0,0.0,0.0,2.0,1106.0,245.0,36.0,56.0,0.0,0.0,0.0,131.0,0.0,153.0,0.0,7.0,339.0,0.0,0.0,2.0,0.0,336.0,0.0,11.0,0.0,126.0,1.0,1.0,0.89,50.0
FFF,2014B,612547,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,0,-50.0,241,2,25.0,2.0,95.0,1.4142135623730951,96.0,94.0,23.75,-0.5,0.0,0.0,0.0,2.0,692.0,147.0,25.0,38.0,0.0,0.0,0.0,30.0,0.0,61.0,0.0,4.0,302.0,0.0,2.0,1.0,0.0,222.0,0.0,4.0,0.0,66.0,0.0,1.0,0.95,50.0
FFF,2014B,612549,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0,-50.0,241,2,25.0,2.0,92.0,2.8284271247461903,94.0,90.0,23.0,-1.0,0.0,0.0,0.0,2.0,918.0,205.0,29.0,58.0,0.0,0.0,0.0,70.0,0.0,134.0,0.0,6.0,284.0,0.0,5.0,1.0,0.0,311.0,0.0,15.0,0.0,88.0,4.0,1.0,0.92,50.0
FFF,2014B,612598,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,0,-93.0,241,2,25.0,1.0,98.0,0.0,98.0,98.0,12.25,0.0,0.0,0.0,0.0,1.0,264.0,130.0,16.0,57.0,0.0,0.0,0.0,55.0,0.0,57.0,0.0,0.0,39.0,0.0,7.0,9.0,0.0,0.0,0.0,12.0,0.0,64.0,21.0,0.5,0.49,93.0
FFF,2014B,612607,M,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Fail,0,-89.0,241,2,25.0,2.0,83.0,4.242640687119285,86.0,80.0,20.75,-5.5,0.0,0.0,0.0,2.0,1172.0,318.0,34.0,73.0,0.0,0.0,0.0,162.0,0.0,167.0,0.0,1.0,417.0,0.0,32.0,7.0,9.0,188.0,0.0,10.0,0.0,170.0,9.0,1.0,0.83,89.0
FFF,2014B,612638,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,1,-141.0,241,2,25.0,2.0,82.0,11.313708498984761,90.0,74.0,20.5,-2.5,0.0,0.0,0.0,2.0,1275.0,329.0,45.0,68.0,0.0,0.0,0.0,140.0,0.0,176.0,0.0,0.0,422.0,0.0,25.0,7.0,3.0,242.0,0.0,20.0,0.0,213.0,27.0,1.0,0.82,141.0
FFF,2014B,612740,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,0,-141.0,241,2,25.0,2.0,76.0,16.97056274847714,88.0,64.0,19.0,-5.5,0.0,0.0,0.0,2.0,273.0,117.0,20.0,32.0,0.0,0.0,0.0,68.0,0.0,47.0,0.0,0.0,56.0,0.0,3.0,5.0,0.0,34.0,0.0,6.0,0.0,53.0,1.0,1.0,0.76,141.0
FFF,2014B,612743,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,0,-141.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,12.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,141.0
FFF,2014B,612880,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,1,-75.0,241,2,25.0,2.0,50.0,2.8284271247461903,52.0,48.0,12.5,0.0,0.0,0.0,0.0,2.0,801.0,197.0,36.0,55.0,0.0,0.0,0.0,58.0,0.0,171.0,0.0,0.0,326.0,0.0,5.0,8.0,3.0,111.0,0.0,15.0,0.0,95.0,9.0,1.0,0.5,75.0
FFF,2014B,612982,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,0,-80.0,241,2,25.0,2.0,69.0,4.242640687119285,72.0,66.0,17.25,-1.0,0.0,0.0,0.0,2.0,645.0,184.0,28.0,39.0,0.0,0.0,0.0,268.0,0.0,65.0,0.0,0.0,128.0,0.0,0.0,4.0,0.0,92.0,0.0,6.0,0.0,81.0,1.0,1.0,0.69,80.0
FFF,2014B,613013,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,0,-139.0,241,2,25.0,2.0,65.0,35.35533905932738,90.0,40.0,16.25,-0.5,0.0,0.0,0.0,2.0,619.0,173.0,28.0,42.0,0.0,0.0,0.0,246.0,0.0,127.0,0.0,5.0,148.0,0.0,0.0,8.0,3.0,0.0,0.0,33.0,0.0,49.0,0.0,1.0,0.65,139.0
FFF,2014B,613106,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,1,-139.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0
FFF,2014B,613146,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,-137.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,137.0
FFF,2014B,613152,M,South East Region,A Level or Equivalent,10-20,0-35,0,60,Y,Fail,0,-24.0,241,2,25.0,2.0,85.0,4.242640687119285,88.0,82.0,21.25,-1.5,0.0,0.0,0.0,2.0,451.0,100.0,23.0,32.0,0.0,0.0,0.0,10.0,0.0,52.0,0.0,0.0,330.0,0.0,9.0,4.0,3.0,2.0,0.0,3.0,0.0,37.0,1.0,1.0,0.85,24.0
FFF,2014B,613226,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,1,-139.0,241,2,25.0,2.0,67.0,26.870057685088806,86.0,48.0,16.75,0.0,0.0,0.0,0.0,2.0,290.0,117.0,19.0,37.0,0.0,0.0,0.0,62.0,0.0,62.0,0.0,0.0,48.0,0.0,0.0,10.0,0.0,53.0,0.0,7.0,0.0,44.0,4.0,1.0,0.67,139.0
FFF,2014B,613255,M,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,0,-24.0,241,2,25.0,2.0,81.0,4.242640687119285,84.0,78.0,20.25,1.0,1.0,0.0,0.0,2.0,382.0,138.0,26.0,50.0,0.0,0.0,0.0,101.0,0.0,67.0,0.0,0.0,92.0,0.0,16.0,2.0,0.0,6.0,0.0,8.0,0.0,83.0,7.0,1.0,0.81,24.0
FFF,2014B,613281,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,Y,Fail,0,-133.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,116.0,17.0,55.0,0.0,1.0,0.0,19.0,0.0,60.0,0.0,0.0,227.0,0.0,0.0,7.0,9.0,105.0,0.0,6.0,0.0,42.0,4.0,0.0,0.0,133.0
FFF,2014B,613417,M,Wales,Lower Than A Level,10-20,0-35,0,90,N,Fail,0,-17.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,23.0,6.0,13.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,17.0
FFF,2014B,613447,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,Y,Fail,0,-137.0,241,2,25.0,2.0,76.0,22.627416997969522,92.0,60.0,19.0,-3.5,0.0,0.0,0.0,2.0,376.0,110.0,11.0,41.0,0.0,0.0,0.0,49.0,0.0,24.0,0.0,0.0,105.0,0.0,0.0,5.0,0.0,149.0,0.0,4.0,0.0,37.0,3.0,1.0,0.76,137.0
FFF,2014B,613459,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,0,-89.0,241,2,25.0,2.0,86.0,11.313708498984761,94.0,78.0,21.5,-1.0,0.0,0.0,0.0,2.0,1293.0,383.0,46.0,86.0,0.0,0.0,0.0,251.0,0.0,103.0,0.0,0.0,407.0,0.0,21.0,6.0,9.0,304.0,0.0,18.0,0.0,161.0,13.0,1.0,0.86,89.0
FFF,2014B,613461,M,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,Pass,0,-51.0,241,2,25.0,2.0,70.0,11.313708498984761,78.0,62.0,17.5,-1.5,0.0,0.0,0.0,2.0,242.0,124.0,33.0,36.0,0.0,0.0,0.0,42.0,0.0,103.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,48.0,2.0,1.0,0.7,51.0
FFF,2014B,613464,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0,-75.0,241,2,25.0,2.0,70.0,14.142135623730951,80.0,60.0,17.5,-5.5,0.0,0.0,0.0,2.0,864.0,290.0,34.0,61.0,0.0,0.0,0.0,86.0,0.0,82.0,0.0,0.0,166.0,0.0,2.0,7.0,0.0,350.0,0.0,33.0,0.0,134.0,4.0,1.0,0.7,75.0
FFF,2014B,613574,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,0,-16.0,241,2,25.0,2.0,41.0,35.35533905932738,66.0,16.0,10.25,-0.5,0.0,0.0,0.0,2.0,986.0,211.0,32.0,61.0,0.0,0.0,0.0,66.0,0.0,149.0,0.0,0.0,277.0,0.0,9.0,7.0,9.0,293.0,0.0,11.0,0.0,151.0,14.0,1.0,0.41,16.0
FFF,2014B,613593,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,0,-34.0,241,2,25.0,2.0,82.0,8.48528137423857,88.0,76.0,20.5,0.0,0.0,0.0,0.0,2.0,233.0,85.0,13.0,33.0,0.0,0.0,0.0,83.0,0.0,47.0,0.0,0.0,51.0,0.0,1.0,6.0,0.0,1.0,0.0,5.0,0.0,37.0,2.0,1.0,0.82,34.0
FFF,2014B,613630,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,0,-89.0,241,2,25.0,2.0,72.0,2.8284271247461903,74.0,70.0,18.0,-0.5,0.0,0.0,0.0,2.0,3111.0,606.0,69.0,113.0,0.0,0.0,0.0,277.0,12.0,262.0,0.0,9.0,1111.0,0.0,153.0,19.0,10.0,724.0,0.0,47.0,0.0,423.0,64.0,1.0,0.72,89.0
FFF,2014B,613676,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1,-65.0,241,2,25.0,2.0,79.0,4.242640687119285,82.0,76.0,19.75,-0.5,0.0,0.0,0.0,2.0,1938.0,543.0,74.0,97.0,0.0,0.0,0.0,483.0,0.0,307.0,0.0,2.0,508.0,0.0,93.0,5.0,9.0,298.0,0.0,81.0,0.0,134.0,18.0,1.0,0.79,65.0
FFF,2014B,613677,F,North Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,0,-99.0,241,2,25.0,2.0,69.0,1.4142135623730951,70.0,68.0,17.25,0.0,0.0,0.0,0.0,2.0,1034.0,284.0,39.0,54.0,0.0,0.0,0.0,157.0,0.0,161.0,0.0,2.0,311.0,0.0,0.0,14.0,4.0,217.0,0.0,8.0,0.0,154.0,6.0,1.0,0.69,99.0
FFF,2014B,613717,F,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,1,-137.0,241,2,25.0,2.0,55.0,18.384776310850235,68.0,42.0,13.75,-0.5,0.0,0.0,0.0,2.0,175.0,75.0,22.0,27.0,0.0,0.0,0.0,23.0,0.0,52.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,34.0,1.0,1.0,0.55,137.0
FFF,2014B,613775,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,1,-130.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,3.0,6.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
FFF,2014B,613865,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,-134.0,241,2,25.0,2.0,89.0,4.242640687119285,92.0,86.0,22.25,-4.0,0.0,0.0,0.0,2.0,1684.0,416.0,60.0,94.0,0.0,0.0,0.0,94.0,0.0,192.0,0.0,0.0,1044.0,0.0,15.0,10.0,3.0,121.0,0.0,19.0,0.0,169.0,17.0,1.0,0.89,134.0
FFF,2014B,613900,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,0,-129.0,241,2,25.0,2.0,78.0,28.284271247461902,98.0,58.0,19.5,-1.5,0.0,0.0,0.0,2.0,1402.0,374.0,42.0,88.0,0.0,0.0,0.0,265.0,1.0,258.0,0.0,5.0,293.0,0.0,42.0,16.0,0.0,315.0,0.0,22.0,0.0,143.0,42.0,1.0,0.78,129.0
FFF,2014B,613928,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0,-136.0,241,2,25.0,2.0,81.0,4.242640687119285,84.0,78.0,20.25,-1.0,0.0,0.0,0.0,2.0,560.0,144.0,17.0,48.0,0.0,0.0,0.0,62.0,0.0,119.0,0.0,0.0,211.0,0.0,5.0,6.0,0.0,0.0,0.0,25.0,0.0,116.0,16.0,1.0,0.81,136.0
FFF,2014B,613952,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass,0,-36.0,241,2,25.0,2.0,87.0,12.727922061357855,96.0,78.0,21.75,-3.0,0.0,0.0,0.0,2.0,1399.0,425.0,54.0,82.0,0.0,0.0,0.0,262.0,0.0,280.0,0.0,9.0,346.0,0.0,9.0,6.0,11.0,317.0,0.0,12.0,0.0,138.0,9.0,1.0,0.87,36.0
FFF,2014B,614059,M,South Region,HE Qualification,90-100%,35-55,0,90,Y,Withdrawn,1,-17.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,41.0,9.0,19.0,0.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,21.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,17.0
